Unnamed: 0,mots,poids,serie
181,might,638.0243505589019,buffy
182,start,621.9939508046411,buffy
183,these,617.1884227701803,buffy
184,riley,601.8517060624318,buffy
185,their,601.7182024148912,buffy
186,understand,600.166492900785,buffy
187,pretty,598.2363711602976,buffy
188,school,598.0060070957394,buffy
189,someone,593.4351692384074,buffy
190,care,589.1775121463625,buffy
191,stay,581.7445284467468,buffy
192,through,574.5748219798586,buffy
193,after,573.4402991930883,buffy
194,fight,572.0990913667783,buffy
195,die,562.5485671641886,buffy
196,lot,562.4922330369486,buffy
197,bring,543.5129439943616,buffy
198,believe,542.85446522213,buffy
199,ask,539.58425760031,buffy
200,remember,539.3418830343703,buffy
201,dead,537.7298109647521,buffy
202,faith,532.148410717469,buffy
203,tara,526.3782383409471,buffy
204,put,525.5503463999277,buffy
205,world,523.2927158137754,buffy
206,fine,521.1986523942843,buffy
207,seem,517.4350702118052,buffy
208,hell,515.0379993120796,buffy
209,buffys,507.41060099575,buffy
210,gile,502.5212736903909,buffy
211,must,497.80468465785066,buffy
212,actually,497.3755466028604,buffy
213,else,495.7745171721664,buffy
214,which,491.5391680326235,buffy
215,real,490.3649258185063,buffy
216,evil,483.0357550833324,buffy
217,home,474.407219711253,buffy
218,uh,474.3992044877409,buffy
219,head,473.6666151342012,buffy
220,turn,466.6741821605772,buffy
221,kinda,466.19414950186587,buffy
222,enough,463.2275866658065,buffy
223,whole,457.55952379154286,buffy
224,every,452.5109049922877,buffy
225,old,442.3906890741612,buffy
226,year,441.90666663043055,buffy
227,fun,440.5201108354633,buffy
228,watcher,437.6853625316463,buffy
229,alone,437.1347387151751,buffy
230,miss,428.9177286628108,buffy
231,run,427.43837794760697,buffy
232,live,427.43837794760697,buffy
233,wish,426.10685626235215,buffy
234,hard,426.0526437574716,buffy
235,power,424.16769815032296,buffy
236,long,424.0,buffy
237,oz,422.7794736760698,buffy
238,probably,421.4070552968383,buffy
239,watch,413.4137373519416,buffy
240,hellmouth,411.1326862409515,buffy
241,hi,405.8200990554247,buffy
242,hand,402.5627546566724,buffy
243,tonight,400.4800343834184,buffy
244,lose,399.9739172421415,buffy
245,kid,395.8143323302262,buffy
246,move,394.06001842931727,buffy
247,listen,393.7032930484851,buffy
248,ready,392.92668181625976,buffy
249,everyone,392.25476654259023,buffy
250,human,391.4255256709762,buffy
251,may,391.273637226778,buffy
252,exactly,390.0536778201807,buffy
253,idea,389.4603253596292,buffy
254,name,389.08946890909726,buffy
255,boy,386.5013767762231,buffy
256,forget,386.0229888881721,buffy
257,meet,381.8349614402621,buffy
258,deal,378.8860091701076,buffy
259,word,378.2798374488561,buffy
260,worry,376.34749692949777,buffy
261,new,375.6162701447029,buffy
262,magic,372.6409769594715,buffy
263,place,371.0,buffy
264,check,369.2269064286646,buffy
265,blood,366.3836700616639,buffy
266,soon,359.7405726234455,buffy
267,glory,356.5132153090673,buffy
268,anyone,356.4283698004568,buffy
269,suppose,355.7670294593064,buffy
270,part,355.0,buffy
271,show,354.83789954257816,buffy
272,eat,354.8196643414301,buffy
273,together,354.81752696747657,buffy
274,book,354.31855920422555,buffy
275,hope,352.0378513773384,buffy
276,another,348.4244023142392,buffy
277,mind,346.9131000633109,buffy
278,while,346.64200791292643,buffy
279,tha,345.8613473085796,buffy
280,lf,344.89562766929663,buffy
281,yourself,336.8313850474662,buffy
282,got,336.42031564224595,buffy
283,own,335.8356193845201,buffy
284,yet,334.6845350424333,buffy
285,whatever,333.2416162239165,buffy
286,late,330.2909698038261,buffy
287,huh,329.3481169933208,buffy
288,play,329.2299824001409,buffy
289,cool,319.11422643447366,buffy
290,key,319.0361545225091,buffy
291,myself,319.01217527945096,buffy
292,summers,317.7288720729728,buffy
293,house,316.7365048986466,buffy
294,three,316.47337970275555,buffy
295,us,314.3292465351192,buffy
296,sound,313.4303664363829,buffy
297,few,311.25661758946296,buffy
298,already,309.8091394672408,buffy
299,without,307.8338505317373,buffy
300,um,306.00889514246893,buffy
301,since,305.297288947167,buffy
302,close,304.65096666800565,buffy
303,until,303.64703333123634,buffy
304,plan,303.60725789004056,buffy
305,matter,301.794090073822,buffy
306,both,301.74116493906865,buffy
307,person,301.48093679339024,buffy
308,hold,300.1653724496088,buffy
309,bit,298.45818699452843,buffy
310,course,297.32875078787583,buffy
311,class,296.9993603201595,buffy
312,mother,293.7703620679128,buffy
313,open,290.25376340361146,buffy
314,most,289.1065789119927,buffy
315,sleep,288.9849623946586,buffy
316,ls,287.6134014152134,buffy
317,many,287.14447717193,buffy
318,same,286.4599124958335,buffy
319,butyou,285.12887154846567,buffy
320,hate,283.3536733771705,buffy
321,crazy,283.12641439915257,buffy
322,break,281.6168922661377,buffy
323,eye,280.1454233845802,buffy
324,funny,279.09013154375,buffy
325,weird,278.4756453591419,buffy
326,walk,275.67201701459527,buffy
327,hello,275.53974372496816,buffy
328,tyou,272.6783867931206,buffy
329,anyway,272.2921766285544,buffy
330,next,270.8281807071658,buffy
331,save,269.33727491708726,buffy
332,strong,268.99166539669307,buffy
333,hit,268.9703571047097,buffy
334,figure,268.24261808872313,buffy
335,death,268.1227231712885,buffy
336,speak,267.34140978076243,buffy
337,later,267.32127057503766,buffy
338,sometimes,263.9587388696913,buffy
339,sit,260.92055698417914,buffy
340,send,258.91494131167167,buffy
341,rest,258.7904891297587,buffy
342,town,258.66412259186905,buffy
343,easy,257.41864457100576,buffy
344,body,256.3908132427689,buffy
345,woman,254.1499610246094,buffy
346,shut,253.90764971221608,buffy
347,read,253.66152876745883,buffy
348,true,252.44122906392712,buffy
349,change,251.9840214209441,buffy
350,face,250.99800531738435,buffy
351,safe,250.17088306923463,buffy
352,everybody,249.9836982763385,buffy
353,hang,249.6829545149028,buffy
354,witch,249.106680747316,buffy
355,dawnie,248.9766382573091,buffy
356,such,248.5357792583246,buffy
357,heart,247.71280630184503,buffy
358,room,244.22198923652437,buffy
359,them,241.32808735016147,buffy
360,lie,239.71206330845524,buffy
361,least,239.29944255533985,buffy
362,end,238.9707723472435,buffy
363,once,237.82948182462667,buffy
364,tomorrow,235.46489288816164,buffy
365,visiontext,235.27078698100453,buffy
366,promise,233.7665069033444,buffy
367,problem,232.83215468447173,buffy
368,warren,232.42506600159825,buffy
369,somebody,231.52403433304556,buffy
370,happy,229.44395378172655,buffy
371,whatyou,229.04416428177444,buffy
372,monster,228.95044195500412,buffy
373,wear,228.7927514373158,buffy
374,high,228.39199495935532,buffy
375,sister,225.18298171157605,buffy
376,afraid,224.86147219396508,buffy
377,cut,224.328039846154,buffy
378,stupid,220.891793128006,buffy
379,also,220.73901447285408,buffy
380,learn,220.5031589939348,buffy
381,dream,220.32777155093456,buffy
382,mr,220.0470616787877,buffy
383,either,216.2138921190792,buffy
384,inside,214.19859922921395,buffy
385,dance,213.4332377670613,buffy
386,today,213.1226306191423,buffy
387,em,212.8829744550516,buffy
388,order,212.2135665505538,buffy
389,hour,211.0103612591613,buffy
390,quite,210.9283916073939,buffy
391,date,210.8468668272549,buffy
392,bloody,210.2933047583183,buffy
393,protect,209.7360789437899,buffy
394,less,208.7481218250264,buffy
395,fall,208.12788811972663,buffy
396,sort,208.07774228481009,buffy
397,fire,206.607406534742,buffy
398,pick,206.54202518288915,buffy
399,touch,204.61738812036464,buffy
400,nobody,203.45164239760905,buffy
401,trust,203.25600849389997,buffy
402,buff,202.78971335862911,buffy
403,stand,202.47275959102137,buffy
404,patrol,202.4453595236378,buffy
405,point,202.0,buffy
406,vamp,201.70120397007852,buffy
407,though,201.33118514353717,buffy
408,child,200.4633547561376,buffy
409,each,200.4034240185404,buffy
410,minute,197.56800836274692,buffy
411,almost,195.94383973291548,buffy
412,glad,194.87994256810308,buffy
413,morning,194.4549549444729,buffy
414,far,194.2726359953544,buffy
415,erm,193.9462218885016,buffy
416,different,193.77046010502076,buffy
417,money,193.23134241466323,buffy
418,lead,193.21430203333296,buffy
419,reason,193.21430203333296,buffy
420,act,192.8871234784283,buffy
421,party,192.6885914988767,buffy
422,jonathan,192.5229157174363,buffy
423,ritual,192.09293982680617,buffy
424,become,190.87632663637456,buffy
425,fault,190.87632663637456,buffy
426,weapon,190.07959060490208,buffy
427,finish,189.67204206556352,buffy
428,clear,189.67204206556352,buffy
429,job,187.592666797822,buffy
430,okay,187.402350875293,buffy
431,rupert,187.3177322413924,buffy
432,drusilla,186.808571014512,buffy
433,hide,186.47888460016145,buffy
434,pay,186.02439241297463,buffy
435,alive,185.4717761405092,buffy
436,chip,185.4717761405092,buffy
437,shall,184.0764942733383,buffy
438,attack,183.92028472743857,buffy
439,under,183.7220199166076,buffy
440,handle,183.2910337975841,buffy
441,council,183.284618029328,buffy
442,dark,182.96968647295373,buffy
443,free,181.28489048724464,buffy
444,walsh,180.29915145913463,buffy
445,slay,179.9603758353585,buffy
446,game,178.8579406191316,buffy
447,knowthat,178.77419803776016,buffy
448,previously,177.5175184171845,buffy
449,dru,177.48497965233676,buffy
450,kick,177.4063097869046,buffy
451,honey,176.59941951557562,buffy
452,bet,175.78221903153425,buffy
453,except,175.63265147325495,buffy
454,brain,174.15460589235337,buffy
455,wake,174.1210077538138,buffy
456,side,173.7846310063371,buffy
457,goin,173.69864100299205,buffy
458,werewolf,173.16988925884598,buffy
459,soul,172.08105589989128,buffy
460,wow,171.6777507794866,buffy
461,boyfriend,171.03806342040068,buffy
462,mine,169.73093814988667,buffy
463,family,169.65957624397916,buffy
464,door,169.5195952052965,buffy
465,smell,169.10768584497256,buffy
466,control,168.10647319044358,buffy
467,full,166.78209924826507,buffy
468,trouble,166.17594116920756,buffy
469,follow,165.02556159306323,buffy
470,sense,164.9173238392974,buffy
471,unless,164.62250257745984,buffy
472,powerful,164.61141314783052,buffy
473,outta,164.51912701952773,buffy
474,beat,163.97607707037602,buffy
475,wonder,163.94244880037232,buffy
476,anybody,163.84959012148968,buffy
477,till,163.75814535697322,buffy
478,pain,163.73016903743462,buffy
479,against,163.3753059771326,buffy
480,anyanka,162.80521951391023,buffy
481,second,162.0,buffy
482,ya,161.91936885978413,buffy
483,totally,159.8924300641759,buffy
484,grow,159.53108497197138,buffy
485,snyder,159.34221999017754,buffy
486,fact,158.9751541451558,buffy
487,ago,158.4245391293407,buffy
488,notice,158.38105165224795,buffy
489,fast,157.8684751672807,buffy
490,line,157.09494915452893,buffy
491,drink,156.96996584736291,buffy
492,careful,156.650302390266,buffy
493,welcome,155.91594258810704,buffy
494,movie,155.90744112210234,buffy
495,early,155.73078529045492,buffy
496,freak,155.42332069580266,buffy
497,stake,154.83902380863535,buffy
498,five,154.69822257831578,buffy
499,baby,153.12153304423006,buffy
500,bronze,153.10910087873498,buffy
501,sick,152.48090395458362,buffy
502,drive,152.39470010332622,buffy
503,half,152.25371050846073,buffy
504,strength,151.7841416982819,buffy
505,expect,151.57328866408017,buffy
506,spend,151.57328866408017,buffy
507,damn,151.57328866408017,buffy
508,aargh,151.48799266284476,buffy
509,master,151.328334779698,buffy
510,feed,150.87058246953433,buffy
511,throw,150.87058246953433,buffy
512,history,150.76763537082425,buffy
513,perhaps,149.8787153683923,buffy
514,catch,149.21150642269134,buffy
515,set,148.89708478580224,buffy
516,somewhere,148.5230054337569,buffy
517,english,148.50812273119493,buffy
518,feeling,147.7857657577994,buffy
519,fear,147.54483286386915,buffy
520,dangerous,146.64473812330024,buffy
521,serious,145.95397135733552,buffy
522,25fpssubedit,145.80764396429598,buffy
523,behind,145.22249420189564,buffy
524,mess,145.1518248056159,buffy
525,thatyou,144.7185472886895,buffy
526,besides,144.58887835539028,buffy
527,student,144.50468016425046,buffy
528,choose,144.25683215550603,buffy
529,able,143.91435006824634,buffy
530,along,143.572238585965,buffy
531,story,142.74177621733213,buffy
532,choice,142.58099002615333,buffy
533,kiss,142.54294648702316,buffy
534,suck,142.51281810067852,buffy
535,bite,142.0264266852381,buffy
536,willows,142.01080409711187,buffy
537,destroy,141.52922400272,buffy
538,library,141.19954183180425,buffy
539,argh,140.9768939953493,buffy
540,stick,140.95913597050068,buffy
541,doctor,140.95549998032183,buffy
542,doin,140.74698367127465,buffy
543,scary,140.66114405071417,buffy
544,xanders,139.97533820572414,buffy
545,urgh,139.9102419425949,buffy
546,joyce,139.00729790971926,buffy
547,question,139.0,buffy
548,ass,138.51202463878508,buffy
549,sweet,138.1054705756467,buffy
550,cordy,137.64842074753514,buffy
551,number,137.60723456012474,buffy
552,blow,137.60723456012474,buffy
553,study,136.8719285439573,buffy
554,research,136.64332908926838,buffy
555,slaying,136.612865017796,buffy
556,lucky,136.0463666142807,buffy
557,young,136.01176014087704,buffy
558,shop,135.94692287185325,buffy
559,answer,135.32096050631185,buffy
560,important,135.0,buffy
561,whoa,134.58005740255203,buffy
562,yours,134.5012682138554,buffy
563,quiet,134.29139758277233,buffy
564,buy,134.0785124946225,buffy
565,ln,133.96161244552238,buffy
566,burn,133.86223843184575,buffy
567,ascension,133.71096073003258,buffy
568,explain,133.00336713508628,buffy
569,past,132.85460917685506,buffy
570,vengeance,132.8037238694022,buffy
571,write,131.29819576155953,buffy
572,energy,131.25875379061935,buffy
573,win,131.2344310161617,buffy
574,spirit,130.82882397428807,buffy
575,ow,130.48264632071803,buffy
576,sex,129.1751793360395,buffy
577,earth,129.1732010618924,buffy
578,usually,129.10739207988956,buffy
579,hot,128.66733447747387,buffy
580,cute,127.66262354978048,buffy
581,thought,127.53809725098236,buffy
582,professor,127.4718085981566,buffy
583,dress,127.2854401372112,buffy
584,count,127.18012331612466,buffy
585,team,127.156670000637,buffy
586,between,127.06968242665867,buffy
587,rj,126.73611461344792,buffy
588,pass,125.6322259508169,buffy
589,light,125.53739394522393,buffy
590,trick,125.5067006409125,buffy
591,excuse,125.49099992788344,buffy
592,ahead,124.99865638134264,buffy
593,rule,124.8414772574514,buffy
594,couple,124.8297370768325,buffy
595,week,124.70648872355213,buffy
596,perfect,124.6595418100172,buffy
597,rather,124.53569233452308,buffy
598,laugh,124.47751026745252,buffy
599,finn,122.83120688407098,buffy
600,scared,122.68596816203892,buffy
601,amy,122.24306122141782,buffy
602,test,122.16914279339586,buffy
603,lock,122.1189155788668,buffy
604,caleb,122.03851403529484,buffy
605,picture,121.62031431698205,buffy
606,darkness,121.48889613673128,buffy
607,chance,121.0,buffy
608,near,120.486432615276,buffy
609,swear,120.486432615276,buffy
610,mouth,119.36987553979668,buffy
611,knock,119.36987553979668,buffy
612,mayor,119.33621192972332,buffy
613,drop,118.81840434700553,buffy
614,step,118.81575916020368,buffy
615,initiative,118.80492898447078,buffy
616,realise,118.7997441280638,buffy
617,interesting,118.7997441280638,buffy
618,completely,118.77880071349838,buffy
619,cry,118.26047796867792,buffy
620,engllsh,118.20064729427357,buffy
621,belong,117.65682477334556,buffy
622,cover,117.18814602102282,buffy
623,sign,117.18814602102282,buffy
624,wood,117.1681487310749,buffy
625,bringers,116.64611517143678,buffy
626,sir,116.4663849158514,buffy
627,angels,116.29951288573176,buffy
628,worried,115.9516533998188,buffy
629,hospital,115.59398495786346,buffy
630,scare,115.33593692470131,buffy
631,basement,114.61994533743147,buffy
632,bed,114.61804990257517,buffy
633,hair,114.50410514382682,buffy
634,curse,114.41161936084669,buffy
635,bitch,114.3260779817771,buffy
636,share,114.3260779817771,buffy
637,anointed,113.6086432776895,buffy
638,phone,113.52189951026033,buffy
639,herself,113.39921587362684,buffy
640,poor,113.1744591560805,buffy
641,harris,113.11035157557738,buffy
642,acathla,113.06834561404672,buffy
643,shell,112.98301494112144,buffy
644,rip,112.64481212910393,buffy
645,wha,112.43934100578645,buffy
646,gettin,112.29288566897914,buffy
647,definitely,112.01118732074588,buffy
648,box,111.524559273695,buffy
649,girlfriend,111.22951656638324,buffy
650,luck,111.18705914188206,buffy
651,skin,109.93227529482738,buffy
652,beautiful,109.67026763090978,buffy
653,scream,109.4915553700335,buffy
654,joke,109.1309679057118,buffy
655,fair,108.7213278999772,buffy
656,none,108.41496709199728,buffy
657,dad,108.41496709199728,buffy
658,begin,108.26663476005726,buffy
659,rona,108.15233058734904,buffy
660,wantyou,108.15233058734904,buffy
661,hurry,107.93592077684008,buffy
662,teach,107.42579653218506,buffy
663,hunt,107.09905121357866,buffy
664,talkto,107.07494825719148,buffy
665,mystical,106.92377559512532,buffy
666,return,106.60099422528717,buffy
667,form,106.40138868855558,buffy
668,trap,106.22265219308072,buffy
669,taste,106.01563297733402,buffy
670,college,105.69890005675045,buffy
671,car,105.49205704446686,buffy
672,outside,105.4256285383665,buffy
673,bother,105.00734555831018,buffy
674,secret,104.88504081153536,buffy
675,ground,104.64664389824192,buffy
676,computer,104.53990213349974,buffy
677,mad,104.53149409048363,buffy
678,potential,104.2877769843277,buffy
679,army,104.03346125570764,buffy
680,case,103.95363058714707,buffy
681,gift,103.77974361210256,buffy
682,aboutyou,103.23631556065136,buffy
683,homework,103.15795080368832,buffy
684,ampata,103.1099723588098,buffy
685,rickie,103.1099723588098,buffy
686,subtitles,102.81245079949473,buffy
687,ooh,102.52744876445978,buffy
688,gun,102.39212457963382,buffy
689,month,102.3158481876992,buffy
690,meat,101.77656225063492,buffy
691,force,101.60646025038066,buffy
692,calm,101.56448176951312,buffy
693,bunch,101.37643627642188,buffy
694,dear,101.28710786917476,buffy
695,principal,101.26970270635958,buffy
696,fit,100.87595116039157,buffy
697,sdh,100.74994138168232,buffy
698,mistake,100.66559257176856,buffy
699,creature,100.35503499682716,buffy
700,andrew,100.32041882503248,buffy
701,tired,100.2017120092702,buffy
702,pull,100.19627044544296,buffy
703,favour,100.0257560229729,buffy
704,vampires,99.97617783902813,buffy
705,bone,99.74133246551185,buffy
706,busy,99.66109089863804,buffy
707,hm,99.58048351777396,buffy
708,howto,99.54925232129798,buffy
709,youand,99.06138399200192,buffy
710,bear,98.8979311571111,buffy
711,growl,98.68547898768682,buffy
712,dog,98.53972411220006,buffy
713,absolutely,98.43407370611,buffy
714,fill,98.43407370611,buffy
715,youi,98.32030053395368,buffy
716,polgara,97.68313170834614,buffy
717,letyou,97.68313170834614,buffy
718,backto,97.57446963919207,buffy
719,finally,97.3650813399073,buffy
720,lately,96.98034523837153,buffy
721,lady,96.86778127421492,buffy
722,father,96.76788320374392,buffy
723,small,96.76788320374392,buffy
724,getting,95.48959691749783,buffy
725,cold,95.17126184588896,buffy
726,hyena,94.93382632566848,buffy
727,dyou,94.67386939807456,buffy
728,strange,94.50135385454348,buffy
729,jump,94.4015620724906,buffy
730,moment,94.37524999933652,buffy
731,weak,93.96161152750784,buffy
732,comin,93.8697269153025,buffy
733,group,93.7564985323126,buffy
734,harmony,93.534423609381,buffy
735,ben,93.44444351679049,buffy
736,thewildbunch22,93.404285507256,buffy
737,httpalfaicispczczestplsubedit,93.31689213714942,buffy
738,cordelias,93.31689213714942,buffy
739,cause,93.0,buffy
740,egg,92.58708215996376,buffy
741,raise,92.51650352300578,buffy
742,black,92.18168076656356,buffy
743,knife,92.1368628973218,buffy
744,special,92.09420155997896,buffy
745,foot,92.01396251580952,buffy
746,ten,91.5658134109617,buffy
747,hungry,91.21523573773652,buffy
748,create,90.80323493924642,buffy
749,shoot,90.79852053980744,buffy
750,track,90.7883560443524,buffy
751,apart,90.76405887618478,buffy
752,adam,90.69719017849866,buffy
753,involve,90.3740827969176,buffy
754,worth,90.316690990161,buffy
755,brother,90.30602168851624,buffy
756,food,90.02584905225982,buffy
757,enjoy,89.52606470555621,buffy
758,fail,89.51445850872342,buffy
759,breathe,89.51445850872342,buffy
760,insane,89.423656093629,buffy
761,steal,89.10709019167922,buffy
762,anywhere,89.08996635548705,buffy
763,system,88.70389293676526,buffy
764,murder,88.70315489345231,buffy
765,fix,88.69140178624482,buffy
766,coffee,88.29481073020247,buffy
767,cat,87.85942341206064,buffy
768,moon,87.83689367337591,buffy
769,marry,87.83689367337591,buffy
770,deserve,87.7930266143249,buffy
771,seal,87.42582433900603,buffy
772,normal,87.40420067627947,buffy
773,possibly,87.31647230101272,buffy
774,deep,86.72587809162052,buffy
775,truth,86.71811768144885,buffy
776,split,86.61330780804582,buffy
777,ms,86.48311967675214,buffy
778,cassie,86.42128294630088,buffy
779,smart,86.26349637658623,buffy
780,relationship,85.98364741863985,buffy
781,teacher,85.88421555538983,buffy
782,colour,85.85673879006411,buffy
783,treat,85.74455848633283,buffy
784,dracula,85.69183752658486,buffy
785,beer,85.5257678922139,buffy
786,tear,85.3445564358205,buffy
787,somethin,84.95126642886785,buffy
788,himself,84.85696009147415,buffy
789,crypt,84.81047057462851,buffy
790,er,84.47982674087004,buffy
791,animal,84.47674783157925,buffy
792,rise,84.4585516090153,buffy
793,mummy,84.35642617282429,buffy
794,ear,84.35016282552785,buffy
795,kathy,84.24743479204973,buffy
796,talkin,84.24743479204973,buffy
797,bug,83.94195737569142,buffy
798,crap,83.82381340897221,buffy
799,harm,83.82381340897221,buffy
800,news,83.65679880659319,buffy
801,short,83.30750210806131,buffy
802,librarian,83.02445915287107,buffy
803,wedding,82.8741132036993,buffy
804,accept,82.76938057683499,buffy
805,arm,82.55392366528852,buffy
806,favourite,82.23789915640569,buffy
807,mention,82.15717914061706,buffy
808,exist,81.99771108539616,buffy
809,ancient,81.92464498614311,buffy
810,fly,81.84822592928386,buffy
811,decide,81.74366070444962,buffy
812,training,81.71652320187525,buffy
813,angry,81.68417622843769,buffy
814,screw,81.68417622843769,buffy
815,vampiresthe,81.65228062000574,buffy
816,mm,81.50568640916929,buffy
817,slayers,81.40260975695512,buffy
818,glorificus,81.40260975695512,buffy
819,bag,81.1399293060557,buffy
820,dimension,80.40529465422186,buffy
821,join,80.37901818278036,buffy
822,bye,80.32709336614275,buffy
823,song,80.324288410184,buffy
824,dinner,80.27360066518295,buffy
825,neck,80.14305455575712,buffy
826,thinkin,79.80048583706105,buffy
